text,register
καί νύ κ’ ἀναΐξαντες ἔβαν κοίλας ἐπὶ νῆας,speech
εἰ μὴ ἀνὴρ κατέρυκε παλαιά τε πολλά τε εἰδώς,speech
Νέστωρ οὗ καὶ πρόσθεν ἀρίστη φαίνετο βουλή,speech
ὅ σφιν ἐϋφρονέων ἀγορήσατο καὶ μετέειπεν,speech
ἴσχεσθ’ Ἀργεῖοι μὴ φεύγετε κοῦροι Ἀχαιῶν,speech
μήτηρ ἐξ ἁλὸς ἥδε σὺν ἀθανάτῃς ἁλίῃσιν,speech
ἔρχεται οὗ παιδὸς τεθνηότος ἀντιόωσα,speech
ὣς ἔφαθ’ οἱ δ’ ἔσχοντο φόβου μεγάθυμοι Ἀχαιοί,speech
ἀμφὶ δέ σ’ ἔστησαν κοῦραι ἁλίοιο γέροντος,speech
οἴκτρ’ ὀλοφυρόμεναι περὶ δ’ ἄμβροτα εἵματα ἕσσαν,speech
Μοῦσαι δ’ ἐννέα πᾶσαι ἀμειβόμεναι ὀπὶ καλῇ,speech
θρήνεον ἔνθα κεν οὔ τιν’ ἀδάκρυτόν γ’ ἐνόησας,speech
Ἀργείων τοῖον γὰρ ὑπώρορε Μοῦσα λίγεια,speech
ἑπτὰ δὲ καὶ δέκα μέν σε ὁμῶς νύκτας τε καὶ ἦμαρ,speech
κλαίομεν ἀθάνατοί τε θεοὶ θνητοί τ’ ἄνθρωποι,speech
ὀκτωκαιδεκάτῃ δ’ ἔδομεν πυρί πολλὰ δέ σ’ ἀμφὶ,speech
μῆλα κατεκτάνομεν μάλα πίονα καὶ ἕλικας βοῦς,speech
καίεο δ’ ἔν τ’ ἐσθῆτι θεῶν καὶ ἀλείφατι πολλῷ,speech
καὶ μέλιτι γλυκερῷ πολλοὶ δ’ ἥρωες Ἀχαιοὶ,speech
τεύχεσιν ἐρρώσαντο πυρὴν πέρι καιομένοιο,speech
πεζοί θ’ ἱππῆές τε πολὺς δ’ ὀρυμαγδὸς ὀρώρει,speech
αὐτὰρ ἐπεὶ δή σε φλὸξ ἤνυσεν Ἡφαίστοιο,speech
ἠῶθεν δή τοι λέγομεν λεύκ’ ὀστέ’ Ἀχιλλεῦ,speech
οἴνῳ ἐν ἀκρήτῳ καὶ ἀλείφατι δῶκε δὲ μήτηρ,speech
χρύσεον ἀμφιφορῆα Διωνύσοιο δὲ δῶρον,speech
φάσκ’ ἔμεναι ἔργον δὲ περικλυτοῦ Ἡφαίστοιο,speech
ἐν τῷ τοι κεῖται λεύκ’ ὀστέα φαίδιμ’ Ἀχιλλεῦ,speech
μίγδα δὲ Πατρόκλοιο Μενοιτιάδαο θανόντος,speech
χωρὶς δ’ Ἀντιλόχοιο τὸν ἔξοχα τῖες ἁπάντων,speech
τῶν ἄλλων ἑτάρων μετὰ Πάτροκλόν γε θανόντα,speech
ἀμφ’ αὐτοῖσι δ’ ἔπειτα μέγαν καὶ ἀμύμονα τύμβον,speech
χεύαμεν Ἀργείων ἱερὸς στρατὸς αἰχμητάων,speech
ἀκτῇ ἔπι προὐχούσῃ ἐπὶ πλατεῖ Ἑλλησπόντῳ,speech
ὥς κεν τηλεφανὴς ἐκ ποντόφιν ἀνδράσιν εἴη,speech
τοῖς οἳ νῦν γεγάασι καὶ οἳ μετόπισθεν ἔσονται,speech
μήτηρ δ’ αἰτήσασα θεοὺς περικαλλέ’ ἄεθλα,speech
θῆκε μέσῳ ἐν ἀγῶνι ἀριστήεσσιν Ἀχαιῶν,speech
ἤδη μὲν πολέων τάφῳ ἀνδρῶν ἀντεβόλησας,speech
ἡρώων ὅτε κέν ποτ’ ἀποφθιμένου βασιλῆος,speech
ζώννυνταί τε νέοι καὶ ἐπεντύνονται ἄεθλα,speech
ἀλλά κε κεῖνα μάλιστα ἰδὼν θηήσαο θυμῷ,speech
οἷ’ ἐπὶ σοὶ κατέθηκε θεὰ περικαλλέ’ ἄεθλα,speech
ἀργυρόπεζα Θέτις μάλα γὰρ φίλος ἦσθα θεοῖσιν,speech
ὣς σὺ μὲν οὐδὲ θανὼν ὄνομ’ ὤλεσας ἀλλά τοι αἰεὶ,speech
πάντας ἐπ’ ἀνθρώπους κλέος ἔσσεται ἐσθλόν Ἀχιλλεῦ,speech
αὐτὰρ ἐμοὶ τί τόδ’ ἦδος ἐπεὶ πόλεμον τολύπευσα,speech
ἐν νόστῳ γάρ μοι Ζεὺς μήσατο λυγρὸν ὄλεθρον,speech
Αἰγίσθου ὑπὸ χερσὶ καὶ οὐλομένης ἀλόχοιο,speech
ὣς οἱ μὲν τοιαῦτα πρὸς ἀλλήλους ἀγόρευον,narrative
ἀγχίμολον δέ σφ’ ἦλθε διάκτορος ἀργεϊφόντης,narrative
ψυχὰς μνηστήρων κατάγων Ὀδυσῆϊ δαμέντων,narrative
τὼ δ’ ἄρα θαμβήσαντ’ ἰθὺς κίον ὡς ἐσιδέσθην,narrative
ἔγνω δὲ ψυχὴ Ἀγαμέμνονος Ἀτρεΐδαο,narrative
παῖδα φίλον Μελανῆος ἀγακλυτὸν Ἀμφιμέδοντα,narrative
ξεῖνος γάρ οἱ ἔην Ἰθάκῃ ἔνι οἰκία ναίων,narrative
τὸν προτέρη ψυχὴ προσεφώνεεν Ἀτρεΐδαο,narrative
Ἀμφίμεδον τί παθόντες ἐρεμνὴν γαῖαν ἔδυτε,speech
πάντες κεκριμένοι καὶ ὁμήλικες οὐδέ κεν ἄλλως,speech
κρινάμενος λέξαιτο κατὰ πτόλιν ἄνδρας ἀρίστους,speech
ἦ ὔμμ’ ἐν νήεσσι Ποσειδάων ἐδάμασσεν,speech
ὄρσας ἀργαλέους ἀνέμους καὶ κύματα μακρά,speech
ἦ που ἀνάρσιοι ἄνδρες ἐδηλήσαντ’ ἐπὶ χέρσου,speech
βοῦς περιταμνομένους ἠδ’ οἰῶν πώεα καλά,speech
ἠὲ περὶ πτόλιος μαχεούμενοι ἠδὲ γυναικῶν,speech
εἰπέ μοι εἰρομένῳ ξεῖνος δέ τοι εὔχομαι εἶναι,speech
ἦ οὐ μέμνῃ ὅτε κεῖσε κατήλυθον ὑμέτερον δῶ,speech
ὀτρυνέων Ὀδυσῆα σὺν ἀντιθέῳ Μενελάῳ,speech
Ἴλιον εἰς ἅμ’ ἕπεσθαι ἐϋσσέλμων ἐπὶ νηῶν,speech
μηνὶ δ’ ἄρ’ οὔλῳ πάντα περήσαμεν εὐρέα πόντον,speech
σπουδῇ παρπεπιθόντες Ὀδυσσῆα πτολίπορθον,speech
τὸν δ’ αὖτε ψυχὴ προσεφώνεεν Ἀμφιμέδοντος,narrative
Ἀτρεΐδη κύδιστε ἄναξ ἀνδρῶν Ἀγάμεμνον,speech
μέμνημαι τάδε πάντα διοτρεφές ὡς ἀγορεύεις,speech
σοὶ δ’ ἐγὼ εὖ μάλα πάντα καὶ ἀτρεκέως καταλέξω,speech
ἡμετέρου θανάτοιο κακὸν τέλος οἷον ἐτύχθη,speech
μνώμεθ’ Ὀδυσσῆος δὴν οἰχομένοιο δάμαρτα,speech
ἡ δ’ οὔτ’ ἠρνεῖτο στυγερὸν γάμον οὔτ’ ἐτελεύτα,speech
ἡμῖν φραζομένη θάνατον καὶ κῆρα μέλαιναν,speech
ἀλλὰ δόλον τόνδ’ ἄλλον ἐνὶ φρεσὶ μερμήριξε,speech
στησαμένη μέγαν ἱστὸν ἐνὶ μεγάροισιν ὕφαινε,speech
λεπτὸν καὶ περίμετρον ἄφαρ δ’ ἡμῖν μετέειπε,speech
κοῦροι ἐμοὶ μνηστῆρες ἐπεὶ θάνε δῖος Ὀδυσσεύς,speech
μίμνετ’ ἐπειγόμενοι τὸν ἐμὸν γάμον εἰς ὅ κε φᾶρος,speech
ἐκτελέσω μή μοι μεταμώνια νήματ’ ὄληται,speech
Λαέρτῃ ἥρωϊ ταφήϊον εἰς ὅτε κέν μιν,speech
μοῖρ’ ὀλοὴ καθέλῃσι τανηλεγέος θανάτοιο,speech
μή τίς μοι κατὰ δῆμον Ἀχαιϊάδων νεμεσήσῃ,speech
αἴ κεν ἄτερ σπείρου κεῖται πολλὰ κτεατίσσας,speech
ὣς ἔφαθ’ ἡμῖν δ’ αὖτ’ ἐπεπείθετο θυμὸς ἀγήνωρ,speech
ἔνθα καὶ ἠματίη μὲν ὑφαίνεσκεν μέγαν ἱστόν,speech
νύκτας δ’ ἀλλύεσκεν ἐπεὶ δαΐδας παραθεῖτο,speech
ὣς τρίετες μὲν ἔληθε δόλῳ καὶ ἔπειθεν Ἀχαιούς,speech
ἀλλ’ ὅτε τέτρατον ἦλθεν ἔτος καὶ ἐπήλυθον ὧραι,speech
μηνῶν φθινόντων περὶ δ’ ἤματα πόλλ’ ἐτελέσθη,speech
καὶ τότε δή τις ἔειπε γυναικῶν ἣ σάφα ᾔδη,speech
καὶ τήν γ’ ἀλλύουσαν ἐφεύρομεν ἀγλαὸν ἱστόν,speech
ὣς τὸ μὲν ἐξετέλεσσε καὶ οὐκ ἐθέλουσ’ ὑπ’ ἀνάγκης,speech
εὖθ’ ἡ φᾶρος ἔδειξεν ὑφήνασα μέγαν ἱστόν,speech
πλύνασ’ ἠελίῳ ἐναλίγκιον ἠὲ σελήνῃ,speech
καὶ τότε δή ῥ’ Ὀδυσῆα κακός ποθεν ἤγαγε δαίμων,speech
ἀγροῦ ἐπ’ ἐσχατιήν ὅθι δώματα ναῖε συβώτης,speech
ἔνθ’ ἦλθεν φίλος υἱὸς Ὀδυσσῆος θείοιο,speech
ἐκ Πύλου ἠμαθόεντος ἰὼν σὺν νηῒ μελαίνῃ,speech
τὼ δὲ μνηστῆρσιν θάνατον κακὸν ἀρτύναντε,speech
ἵκοντο προτὶ ἄστυ περικλυτόν ἦ τοι Ὀδυσσεὺς,speech
ὕστερος αὐτὰρ Τηλέμαχος πρόσθ’ ἡγεμόνευε,speech
τὸν δὲ συβώτης ἦγε κακὰ χροῒ εἵματ’ ἔχοντα,speech
πτωχῷ λευγαλέῳ ἐναλίγκιον ἠδὲ γέροντι,speech
σκηπτόμενον τὰ δὲ λυγρὰ περὶ χροῒ εἵματα ἕστο,speech
οὐδέ τις ἡμείων δύνατο γνῶναι τὸν ἐόντα,speech
ἐξαπίνης προφανέντ’ οὐδ’ οἳ προγενέστεροι ἦσαν,speech
ἀλλ’ ἔπεσίν τε κακοῖσιν ἐνίσσομεν ἠδὲ βολῇσιν,speech
αὐτὰρ ὁ τῆος ἐτόλμα ἐνὶ μεγάροισιν ἑοῖσι,speech
βαλλόμενος καὶ ἐνισσόμενος τετληότι θυμῷ,speech
ἀλλ’ ὅτε δή μιν ἔγειρε Διὸς νοός αἰγιόχοιο,speech
σὺν μὲν Τηλεμάχῳ περικαλλέα τεύχε’ ἀείρας,speech
ἐς θάλαμον κατέθηκε καὶ ἐκλήϊσεν ὀχῆας,speech
αὐτὰρ ὁ ἣν ἄλοχον πολυκερδείῃσιν ἄνωγε,speech
τόξον μνηστήρεσσι θέμεν πολιόν τε σίδηρον,speech
ἡμῖν αἰνομόροισιν ἀέθλια καὶ φόνου ἀρχήν,speech
οὐδέ τις ἡμείων δύνατο κρατεροῖο βιοῖο,speech
νευρὴν ἐντανύσαι πολλὸν δ’ ἐπιδευέες ἦμεν,speech
ἀλλ’ ὅτε χεῖρας ἵκανεν Ὀδυσσῆος μέγα τόξον,speech
ἔνθ’ ἡμεῖς μὲν πάντες ὁμοκλέομεν ἐπέεσσι,speech
τόξον μὴ δόμεναι μηδ’ εἰ μάλα πολλ’ ἀγορεύοι,speech
Τηλέμαχος δέ μιν οἶος ἐποτρύνων ἐκέλευσεν,speech
αὐτὰρ ὁ δέξατο χειρὶ πολύτλας δῖος Ὀδυσσεύς,speech
ῥηϊδίως δ’ ἐτάνυσσε βιόν διὰ δ’ ἧκε σιδήρου,speech
στῆ δ’ ἄρ’ ἐπ’ οὐδὸν ἰών ταχέας δ’ ἐκχεύατ’ ὀϊστοὺς,speech
δεινὸν παπταίνων βάλε δ’ Ἀντίνοον βασιλῆα,speech
αὐτὰρ ἔπειτ’ ἄλλοις ἐφίει βέλεα στονόεντα,speech
ἄντα τιτυσκόμενος τοὶ δ’ ἀγχιστῖνοι ἔπιπτον,speech
γνωτὸν δ’ ἦν ὅ ῥά τίς σφι θεῶν ἐπιτάρροθος ἦεν,speech
αὐτίκα γὰρ κατὰ δώματ’ ἐπισπόμενοι μένεϊ σφῷ,speech
κτεῖνον ἐπιστροφάδην τῶν δὲ στόνος ὤρνυτ’ ἀεικὴς,speech
κράτων τυπτομένων δάπεδον δ’ ἅπαν αἵματι θῦεν,speech
ὣς ἡμεῖς Ἀγάμεμνον ἀπωλόμεθ’ ὧν ἔτι καὶ νῦν,speech
σώματ’ ἀκηδέα κεῖται ἐνὶ μεγάροις Ὀδυσῆος,speech
οὐ γάρ πω ἴσασι φίλοι κατὰ δώμαθ’ ἑκάστου,speech
οἵ κ’ ἀπονίψαντες μέλανα βρότον ἐξ ὠτειλέων,speech
κατθέμενοι γοάοιεν ὃ γὰρ γέρας ἐστὶ θανόντων,speech
τὸν δ’ αὖτε ψυχὴ προσεφώνεεν Ἀτρεΐδαο,narrative
ὄλβιε Λαέρταο πάϊ πολυμήχαν’ Ὀδυσσεῦ,speech
ἦ ἄρα σὺν μεγάλῃ ἀρετῇ ἐκτήσω ἄκοιτιν,speech
ὡς ἀγαθαὶ φρένες ἦσαν ἀμύμονι Πηνελοπείῃ,speech
κούρῃ Ἰκαρίου ὡς εὖ μέμνητ’ Ὀδυσῆος,speech
ἀνδρὸς κουριδίου τῷ οἱ κλέος οὔ ποτ’ ὀλεῖται,speech
ἧς ἀρετῆς τεύξουσι δ’ ἐπιχθονίοισιν ἀοιδὴν,speech
ἀθάνατοι χαρίεσσαν ἐχέφρονι Πηνελοπείῃ,speech
οὐχ ὡς Τυνδαρέου κούρη κακὰ μήσατο ἔργα,speech
κουρίδιον κτείνασα πόσιν στυγερὴ δέ τ’ ἀοιδὴ,speech
ἔσσετ’ ἐπ’ ἀνθρώπους χαλεπὴν δέ τε φῆμιν ὀπάσσει,speech
θηλυτέρῃσι γυναιξί καὶ ἥ κ’ εὐεργὸς ἔῃσιν,speech
ὣς οἱ μὲν τοιαῦτα πρὸς ἀλλήλους ἀγόρευον,narrative
ἑσταότ’ εἰν Ἀΐδαο δόμοις ὑπὸ κεύθεσι γαίης,narrative
οἱ δ’ ἐπεὶ ἐκ πόλιος κατέβαν τάχα δ’ ἀγρὸν ἵκοντο,narrative
καλὸν Λαέρταο τετυγμένον ὅν ῥά ποτ’ αὐτὸς,narrative
Λαέρτης κτεάτισσεν ἐπεὶ μάλα πόλλ’ ἐμόγησεν,narrative
ἔνθα οἱ οἶκος ἔην περὶ δὲ κλίσιον θέε πάντη,narrative
ἐν τῷ σιτέσκοντο καὶ ἵζανον ἠδὲ ἴαυον,narrative
δμῶες ἀναγκαῖοι τοί οἱ φίλα ἐργάζοντο,narrative
ἐν δὲ γυνὴ Σικελὴ γρηῢς πέλεν ἥ ῥα γέροντα,narrative
ἐνδυκέως κομέεσκεν ἐπ’ ἀγροῦ νόσφι πόληος,narrative
ἔνθ’ Ὀδυσεὺς δμώεσσι καὶ υἱέϊ μῦθον ἔειπεν,narrative
ὑμεῖς μὲν νῦν ἔλθετ’ ἐϋκτίμενον δόμον εἴσω,speech
δεῖπνον δ’ αἶψα συῶν ἱερεύσατε ὅς τις ἄριστος,speech
αὐτὰρ ἐγὼ πατρὸς πειρήσομαι ἡμετέροιο,speech
αἴ κέ μ’ ἐπιγνώῃ καὶ φράσσεται ὀφθαλμοῖσιν,speech
ἦέ κεν ἀγνοιῇσι πολὺν χρόνον ἀμφὶς ἐόντα,speech
ὣς εἰπὼν δμώεσσιν ἀρήϊα τεύχε’ ἔδωκεν,narrative
οἱ μὲν ἔπειτα δόμονδε θοῶς κίον αὐτὰρ Ὀδυσσεὺς,narrative
ἆσσον ἴεν πολυκάρπου ἀλωῆς πειρητίζων,narrative
οὐδ’ εὗρεν Δολίον μέγαν ὄρχατον ἐσκαταβαίνων,narrative
οὐδέ τινα δμώων οὐδ’ υἱῶν ἀλλ’ ἄρα τοί γε,narrative
αἱμασιὰς λέξοντες ἀλωῆς ἔμμεναι ἕρκος,narrative
ᾤχοντ’ αὐτὰρ ὁ τοῖσι γέρων ὁδὸν ἡγεμόνευε,narrative
τὸν δ’ οἶον πατέρ’ εὗρεν ἐϋκτιμένῃ ἐν ἀλωῇ,narrative
λιστρεύοντα φυτόν ῥυπόωντα δὲ ἕστο χιτῶνα,narrative
ῥαπτὸν ἀεικέλιον περὶ δὲ κνήμῃσι βοείας,narrative
κνημῖδας ῥαπτὰς δέδετο γραπτῦς ἀλεείνων,narrative
χειρῖδάς τ’ ἐπὶ χερσὶ βάτων ἕνεκ’ αὐτὰρ ὕπερθεν,narrative
αἰγείην κυνέην κεφαλῇ ἔχε πένθος ἀέξων,narrative
τὸν δ’ ὡς οὖν ἐνόησε πολύτλας δῖος Ὀδυσσεὺς,narrative
γήραϊ τειρόμενον μέγα δὲ φρεσὶ πένθος ἔχοντα,narrative
στὰς ἄρ’ ὑπὸ βλωθρὴν ὄγχνην κατὰ δάκρυον εἶβε,narrative
μερμήριξε δ’ ἔπειτα κατὰ φρένα καὶ κατὰ θυμὸν,narrative
κύσσαι καὶ περιφῦναι ἑὸν πατέρ’ ἠδὲ ἕκαστα,narrative
εἰπεῖν ὡς ἔλθοι καὶ ἵκοιτ’ ἐς πατρίδα γαῖαν,narrative
ἦ πρῶτ’ ἐξερέοιτο ἕκαστά τε πειρήσαιτο,narrative
ὧδε δέ οἱ φρονέοντι δοάσσατο κέρδιον εἶναι,narrative
πρῶτον κερτομίοις ἐπέεσσιν πειρηθῆναι,narrative
τὰ φρονέων ἰθὺς κίεν αὐτοῦ δῖος Ὀδυσσεύς,narrative
ἦ τοι ὁ μὲν κατέχων κεφαλὴν φυτὸν ἀμφελάχαινε,narrative
τὸν δὲ παριστάμενος προσεφώνεε φαίδιμος υἱός,narrative
ὦ γέρον οὐκ ἀδαημονίη σ’ ἔχει ἀμφιπολεύειν,speech
ὄρχατον ἀλλ’ εὖ τοι κομιδὴ ἔχει οὐδέ τι πάμπαν,speech
οὐ φυτόν οὐ συκέη οὐκ ἄμπελος οὐ μὲν ἐλαίη,speech
οὐκ ὄγχνη οὐ πρασιή τοι ἄνευ κομιδῆς κατὰ κῆπον,speech
ἄλλο δέ τοι ἐρέω σὺ δὲ μὴ χόλον ἔνθεο θυμῷ,speech
αὐτόν σ’ οὐκ ἀγαθὴ κομιδὴ ἔχει ἀλλ’ ἅμα γῆρας,speech
λυγρὸν ἔχεις αὐχμεῖς τε κακῶς καὶ ἀεικέα ἕσσαι,speech
οὐ μὲν ἀεργίης γε ἄναξ ἕνεκ’ οὔ σε κομίζει,speech
οὐδέ τί τοι δούλειον ἐπιπρέπει εἰσοράασθαι,speech
εἶδος καὶ μέγεθος βασιλῆϊ γὰρ ἀνδρὶ ἔοικας,speech
τοιούτῳ δὲ ἔοικας ἐπεὶ λούσαιτο φάγοι τε,speech
εὑδέμεναι μαλακῶς ἡ γὰρ δίκη ἐστὶ γερόντων,speech
ἀλλ’ ἄγε μοι τόδε εἰπὲ καὶ ἀτρεκέως κατάλεξον,speech
τεῦ δμὼς εἶς ἀνδρῶν τεῦ δ’ ὄρχατον ἀμφιπολεύεις,speech
καὶ μοι τοῦτ’ ἀγόρευσον ἐτήτυμον ὄφρ’ ἐῢ εἰδῶ,speech
εἰ ἐτεόν γ’ Ἰθάκην τήνδ’ ἱκόμεθ’ ὥς μοι ἔειπεν,speech
οὗτος ἀνὴρ νῦν δὴ ξυμβλήμενος ἐνθάδ’ ἰόντι,speech
οὔ τι μάλ’ ἀρτίφρων ἐπεὶ οὐ τόλμησεν ἕκαστα,speech
εἰπεῖν ἠδ’ ἐπακοῦσαι ἐμὸν ἔπος ὡς ἐρέεινον,speech
ἀμφὶ ξείνῳ ἐμῷ ἤ που ζώει τε καὶ ἔστιν,speech
ἦ ἤδη τέθνηκε καὶ εἰν Ἀΐδαο δόμοισιν,speech
ἐκ γάρ τοι ἐρέω σὺ δὲ σύνθεο καί μευ ἄκουσον,speech
ἄνδρα ποτ’ ἐξείνισσα φίλῃ ἐνὶ πατρίδι γαίῃ,speech
ἡμέτερόνδ’ ἐλθόντα καὶ οὔ πω τις βροτὸς ἄλλος,speech
ξείνων τηλεδαπῶν φιλίων ἐμὸν ἵκετο δῶμα,speech
εὔχετο δ’ ἐξ Ἰθάκης γένος ἔμμεναι αὐτὰρ ἔφασκε,speech
Λαέρτην Ἀρκεισιάδην πατέρ’ ἔμμεναι αὐτῷ,speech
τὸν μὲν ἐγὼ πρὸς δώματ’ ἄγων ἐῢ ἐξείνισσα,speech
ἐνδυκέως φιλέων πολλῶν κατὰ οἶκον ἐόντων,speech
καί οἱ δῶρα πόρον ξεινήϊα οἷα ἐῴκει,speech
χρυσοῦ μέν οἱ δῶκ’ εὐεργέος ἑπτὰ τάλαντα,speech
δῶκα δέ οἱ κρητῆρα πανάργυρον ἀνθεμόεντα,speech
δώδεκα δ’ ἁπλοΐδας χλαίνας τόσσους δὲ τάπητας,speech
τόσσα δὲ φάρεα καλά τόσους δ’ ἐπὶ τοῖσι χιτῶνας,speech
χωρὶς δ’ αὖτε γυναῖκας ἀμύμονα ἔργα ἰδυίας,speech
τέσσαρας εἰδαλίμας ἃς ἤθελεν αὐτὸς ἑλέσθαι,speech
τὸν δ’ ἠμείβετ’ ἔπειτα πατὴρ κατὰ δάκρυον εἴβων,narrative
ξεῖν’ ἦ τοι μὲν γαῖαν ἱκάνεις ἣν ἐρεείνεις,speech
ὑβρισταὶ δ’ αὐτὴν καὶ ἀτάσθαλοι ἄνδρες ἔχουσιν,speech
δῶρα δ’ ἐτώσια ταῦτα χαρίζεο μυρί’ ὀπάζων,speech
εἰ γάρ μιν ζωόν γ’ ἐκίχεις Ἰθάκης ἐνὶ δήμῳ,speech
τῷ κέν σ’ εὖ δώροισιν ἀμειψάμενος ἀπέπεμψε,speech
καὶ ξενίῃ ἀγαθῇ ἡ γὰρ θέμις ὅς τις ὑπάρξῃ,speech
ἀλλ’ ἄγε μοι τόδε εἰπὲ καὶ ἀτρεκέως κατάλεξον,speech
πόστον δὴ ἔτος ἐστίν ὅτε ξείνισσας ἐκεῖνον,speech
σὸν ξεῖνον δύστηνον ἐμὸν παῖδ’ εἴ ποτ’ ἔην γε,speech
δύσμορον ὅν που τῆλε φίλων καὶ πατρίδος αἴης,speech
ἠέ που ἐν πόντῳ φάγον ἰχθύες ἢ ἐπὶ χέρσου,speech
θηρσὶ καὶ οἰωνοῖσιν ἕλωρ γένετ’ οὐδέ ἑ μήτηρ,speech
κλαῦσε περιστείλασα πατήρ θ’ οἵ μιν τεκόμεσθα,speech
οὐδ’ ἄλοχος πολύδωρος ἐχέφρων Πηνελόπεια,speech
κώκυσ’ ἐν λεχέεσσιν ἑὸν πόσιν ὡς ἐπεῴκει,speech
ὀφθαλμοὺς καθελοῦσα τὸ γὰρ γέρας ἐστὶ θανόντων,speech
καί μοι τοῦτ’ ἀγόρευσον ἐτήτυμον ὄφρ’ ἐῢ εἰδῶ,speech
τίς πόθεν εἶς ἀνδρῶν πόθι τοι πόλις ἠδὲ τοκῆες,speech
ποῦ δὲ νηῦς ἕστηκε θοή ἥ σ’ ἤγαγε δεῦρο,speech
ἀντιθέους θ’ ἑτάρους ἦ ἔμπορος εἰλήλουθας,speech
νηὸς ἐπ’ ἀλλοτρίης οἱ δ’ ἐκβήσαντες ἔβησαν,speech
τὸν δ’ ἀπαμειβόμενος προσέφη πολύμητις Ὀδυσσεύς,narrative
τοιγὰρ ἐγώ τοι πάντα μάλ’ ἀτρεκέως καταλέξω,speech
εἰμὶ μὲν ἐξ Ἀλύβαντος ὅθι κλυτὰ δώματα ναίω,speech
υἱὸς Ἀφείδαντος Πολυπημονίδαο ἄνακτος,speech
αὐτὰρ ἐμοί γ’ ὄνομ’ ἐστὶν Ἐπήριτος ἀλλά με δαίμων,speech
πλάγξ’ ἀπὸ Σικανίης δεῦρ’ ἐλθέμεν οὐκ ἐθέλοντα,speech
νηῦς δέ μοι ἥδ’ ἕστηκεν ἐπ’ ἀγροῦ νόσφι πόληος,speech
αὐτὰρ Ὀδυσσῆϊ τόδε δὴ πέμπτον ἔτος ἐστίν,speech
ἐξ οὗ κεῖθεν ἔβη καὶ ἐμῆς ἀπελήλυθε πάτρης,speech
δύσμορος ἦ τέ οἱ ἐσθλοὶ ἔσαν ὄρνιθες ἰόντι,speech
δεξιοί οἷς χαίρων μὲν ἐγὼν ἀπέπεμπον ἐκεῖνον,speech
χαῖρε δὲ κεῖνος ἰών θυμὸς δ’ ἔτι νῶϊν ἐώλπει,speech
μίξεσθαι ξενίῃ ἠδ’ ἀγλαὰ δῶρα διδώσειν,speech
ὣς φάτο τὸν δ’ ἄχεος νεφέλη ἐκάλυψε μέλαινα,narrative
ἀμφοτέρῃσι δὲ χερσὶν ἑλὼν κόνιν αἰθαλόεσσαν,narrative
χεύατο κὰκ κεφαλῆς πολιῆς ἁδινὰ στεναχίζων,narrative
τοῦ δ’ ὠρίνετο θυμός ἀνὰ ῥῖνας δέ οἱ ἤδη,narrative
δριμὺ μένος προὔτυψε φίλον πατέρ’ εἰσορόωντι,narrative
κύσσε δέ μιν περιφὺς ἐπιάλμενος ἠδὲ προσηύδα,narrative
κεῖνος μέν τοι ὅδ’ αὐτὸς ἐγώ πάτερ ὃν σὺ μεταλλᾷς,speech
ἤλυθον εἰκοστῷ ἔτεϊ ἐς πατρίδα γαῖαν,speech
ἀλλ’ ἴσχεο κλαυθμοῖο γόοιό τε δακρυόεντος,speech
ἐκ γάρ τοι ἐρέω μάλα δὲ χρὴ σπευδέμεν ἔμπης,speech
μνηστῆρας κατέπεφνον ἐν ἡμετέροισι δόμοισι,speech
λώβην τινύμενος θυμαλγέα καὶ κακὰ ἔργα,speech
τὸν δ’ αὖ Λαέρτης ἀπαμείβετο φώνησέν τε,narrative
εἰ μὲν δὴ Ὀδυσεύς γε ἐμὸς πάϊς ἐνθάδ’ ἱκάνεις,speech
σῆμά τί μοι νῦν εἰπὲ ἀριφραδές ὄφρα πεποίθω,speech
τὸν δ’ ἀπαμειβόμενος προσέφη πολύμητις Ὀδυσσεύς,narrative
οὐλὴν μὲν πρῶτον τήνδε φράσαι ὀφθαλμοῖσι,speech
τὴν ἐν Παρνησῷ μ’ ἔλασεν σῦς λευκῷ ὀδόντι,speech
οἰχόμενον σὺ δέ με προΐεις καὶ πότνια μήτηρ,speech
ἐς πατέρ’ Αὐτόλυκον μητρὸς φίλον ὄφρ’ ἂν ἑλοίμην,speech
δῶρα τὰ δεῦρο μολών μοι ὑπέσχετο καὶ κατένευσεν,speech
εἰ δ’ ἄγε τοι καὶ δένδρε’ ἐϋκτιμένην κατ’ ἀλωὴν,speech
εἴπω ἅ μοί ποτ’ ἔδωκας ἐγὼ δ’ ᾔτεόν σε ἕκαστα,speech
παιδνὸς ἐών κατὰ κῆπον ἐπισπόμενος διὰ δ’ αὐτῶν,speech
ἱκνεύμεσθα σὺ δ’ ὠνόμασας καὶ ἔειπες ἕκαστα,speech
ὄγχνας μοι δῶκας τρισκαίδεκα καὶ δέκα μηλέας,speech
συκέας τεσσαράκοντ’ ὄρχους δέ μοι ὧδ’ ὀνόμηνας,speech
δώσειν πεντήκοντα διατρύγιος δὲ ἕκαστος,speech
ἤην ἔνθα δ’ ἀνὰ σταφυλαὶ παντοῖαι ἔασιν,speech
ὁππότε δὴ Διὸς ὧραι ἐπιβρίσειαν ὕπερθεν,speech
ὣς φάτο τοῦ δ’ αὐτοῦ λύτο γούνατα καὶ φίλον ἦτορ,narrative
