text,register
ἱππόθεν ἐξέμεναι ξίφεος δ’ ἐπεμαίετο κώπην,speech
καὶ δόρυ χαλκοβαρές κακὰ δὲ Τρώεσσι μενοίνα,speech
ἀλλ’ ὅτε δὴ Πριάμοιο πόλιν διεπέρσαμεν αἰπήν,speech
μοῖραν καὶ γέρας ἐσθλὸν ἔχων ἐπὶ νηὸς ἔβαινεν,speech
ἀσκηθής οὔτ’ ἂρ βεβλημένος ὀξέι χαλκῷ,speech
οὔτ’ αὐτοσχεδίην οὐτασμένος οἷά τε πολλὰ,speech
γίγνεται ἐν πολέμῳ ἐπιμὶξ δέ τε μαίνεται Ἄρης,speech
ὣς ἐφάμην ψυχὴ δὲ ποδώκεος Αἰακίδαο,speech
φοίτα μακρὰ βιβᾶσα κατ’ ἀσφοδελὸν λειμῶνα,speech
γηθοσύνη ὅ οἱ υἱὸν ἔφην ἀριδείκετον εἶναι,speech
αἱ δ’ ἄλλαι ψυχαὶ νεκύων κατατεθνηώτων,speech
ἕστασαν ἀχνύμεναι εἴροντο δὲ κήδε’ ἑκάστη,speech
οἴη δ’ Αἴαντος ψυχὴ Τελαμωνιάδαο,speech
νόσφιν ἀφεστήκει κεχολωμένη εἵνεκα νίκης,speech
τήν μιν ἐγὼ νίκησα δικαζόμενος παρὰ νηυσὶ,speech
τεύχεσιν ἀμφ’ Ἀχιλῆος ἔθηκε δὲ πότνια μήτηρ,speech
παῖδες δὲ Τρώων δίκασαν καὶ Παλλὰς Ἀθήνη,speech
ὡς δὴ μὴ ὄφελον νικᾶν τοιῷδ’ ἐπ’ ἀέθλῳ,speech
τοίην γὰρ κεφαλὴν ἕνεκ’ αὐτῶν γαῖα κατέσχεν,speech
Αἴανθ’ ὃς πέρι μὲν εἶδος πέρι δ’ ἔργα τέτυκτο,speech
τῶν ἄλλων Δαναῶν μετ’ ἀμύμονα Πηλεΐωνα,speech
τὸν μὲν ἐγὼν ἐπέεσσι προσηύδων μειλιχίοισιν,speech
Αἶαν παῖ Τελαμῶνος ἀμύμονος οὐκ ἄρ’ ἔμελλες,speech
οὐδὲ θανὼν λήσεσθαι ἐμοὶ χόλου εἵνεκα τευχέων,speech
οὐλομένων τὰ δὲ πῆμα θεοὶ θέσαν Ἀργείοισι,speech
τοῖος γάρ σφιν πύργος ἀπώλεο σεῖο δ’ Ἀχαιοὶ,speech
ἶσον Ἀχιλλῆος κεφαλῇ Πηληϊάδαο,speech
ἀχνύμεθα φθιμένοιο διαμπερές οὐδέ τις ἄλλος,speech
αἴτιος ἀλλὰ Ζεὺς Δαναῶν στρατὸν αἰχμητάων,speech
ἐκπάγλως ἤχθηρε τεῒν δ’ ἐπὶ μοῖραν ἔθηκεν,speech
ἀλλ’ ἄγε δεῦρο ἄναξ ἵν’ ἔπος καὶ μῦθον ἀκούσῃς,speech
ἡμέτερον δάμασον δὲ μένος καὶ ἀγήνορα θυμόν,speech
ὣς ἐφάμην ὁ δέ μ’ οὐδὲν ἀμείβετο βῆ δὲ μετ’ ἄλλας,speech
ψυχὰς εἰς Ἔρεβος νεκύων κατατεθνηώτων,speech
ἔνθα χ’ ὅμως προσέφη κεχολωμένος ἤ κεν ἐγὼ τόν,speech
ἀλλά μοι ἤθελε θυμὸς ἐνὶ στήθεσσι φίλοισι,speech
τῶν ἄλλων ψυχὰς ἰδέειν κατατεθνηώτων,speech
ἔνθ’ ἦ τοι Μίνωα ἴδον Διὸς ἀγλαὸν υἱόν,speech
χρύσεον σκῆπτρον ἔχοντα θεμιστεύοντα νέκυσσιν,speech
ἥμενον οἱ δέ μιν ἀμφὶ δίκας εἴροντο ἄνακτα,speech
ἥμενοι ἑσταότες τε κατ’ εὐρυπυλὲς Ἄϊδος δῶ,speech
τὸν δὲ μετ’ Ὠρίωνα πελώριον εἰσενόησα,speech
θῆρας ὁμοῦ εἰλεῦντα κατ’ ἀσφοδελὸν λειμῶνα,speech
τοὺς αὐτὸς κατέπεφνεν ἐν οἰοπόλοισιν ὄρεσσι,speech
χερσὶν ἔχων ῥόπαλον παγχάλκεον αἰὲν ἀαγές,speech
καὶ Τιτυὸν εἶδον Γαίης ἐρικυδέος υἱόν,speech
κείμενον ἐν δαπέδῳ ὁ δ’ ἐπ’ ἐννέα κεῖτο πέλεθρα,speech
γῦπε δέ μιν ἑκάτερθε παρημένω ἧπαρ ἔκειρον,speech
δέρτρον ἔσω δύνοντες ὁ δ’ οὐκ ἀπαμύνετο χερσί,speech
Λητὼ γὰρ ἕλκησε Διὸς κυδρὴν παράκοιτιν,speech
Πυθώδ’ ἐρχομένην διὰ καλλιχόρου Πανοπῆος,speech
καὶ μὴν Τάνταλον εἰσεῖδον κρατέρ’ ἄλγε’ ἔχοντα,speech
ἑστεῶτ’ ἐν λίμνῃ ἡ δὲ προσέπλαζε γενείῳ,speech
στεῦτο δὲ διψάων πιέειν δ’ οὐκ εἶχεν ἑλέσθαι,speech
ὁσσάκι γὰρ κύψει’ ὁ γέρων πιέειν μενεαίνων,speech
τοσσάχ’ ὕδωρ ἀπολέσκετ’ ἀναβροχέν ἀμφὶ δὲ ποσσὶ,speech
γαῖα μέλαινα φάνεσκε καταζήνασκε δὲ δαίμων,speech
δένδρεα δ’ ὑψιπέτηλα κατὰ κρῆθεν χέε καρπόν,speech
ὄγχναι καὶ ῥοιαὶ καὶ μηλέαι ἀγλαόκαρποι,speech
συκέαι τε γλυκεραὶ καὶ ἐλαῖαι τηλεθόωσαι,speech
τῶν ὁπότ’ ἰθύσει’ ὁ γέρων ἐπὶ χερσὶ μάσασθαι,speech
τὰς δ’ ἄνεμος ῥίπτασκε ποτὶ νέφεα σκιόεντα,speech
καὶ μὴν Σίσυφον εἰσεῖδον κρατέρ’ ἄλγε’ ἔχοντα,speech
λᾶαν βαστάζοντα πελώριον ἀμφοτέρῃσιν,speech
ἦ τοι ὁ μὲν σκηριπτόμενος χερσίν τε ποσίν τε,speech
λᾶαν ἄνω ὤθεσκε ποτὶ λόφον ἀλλ’ ὅτε μέλλοι,speech
ἄκρον ὑπερβαλέειν τότ’ ἀποστρέψασκε κραταιίς,speech
αὖτις ἔπειτα πέδονδε κυλίνδετο λᾶας ἀναιδής,speech
αὐτὰρ ὅ γ’ ἂψ ὤσασκε τιταινόμενος κατὰ δ’ ἱδρὼς,speech
ἔρρεεν ἐκ μελέων κονίη δ’ ἐκ κρατὸς ὀρώρει,speech
τὸν δὲ μετ’ εἰσενόησα βίην Ἡρακληείην,speech
εἴδωλον αὐτὸς δὲ μετ’ ἀθανάτοισι θεοῖσι,speech
τέρπεται ἐν θαλίῃς καὶ ἔχει καλλίσφυρον Ἥβην,speech
παῖδα Διὸς μεγάλοιο καὶ Ἥρης χρυσοπεδίλου,speech
ἀμφὶ δέ μιν κλαγγὴ νεκύων ἦν οἰωνῶν ὥς,speech
πάντοσ’ ἀτυζομένων ὁ δ’ ἐρεμνῇ νυκτὶ ἐοικώς,speech
γυμνὸν τόξον ἔχων καὶ ἐπὶ νευρῆφιν ὀιστόν,speech
δεινὸν παπταίνων αἰεὶ βαλέοντι ἐοικώς,speech
σμερδαλέος δέ οἱ ἀμφὶ περὶ στήθεσσιν ἀορτὴρ,speech
χρύσεος ἦν τελαμών ἵνα θέσκελα ἔργα τέτυκτο,speech
ἄρκτοι τ’ ἀγρότεροί τε σύες χαροποί τε λέοντες,speech
ὑσμῖναί τε μάχαι τε φόνοι τ’ ἀνδροκτασίαι τε,speech
μὴ τεχνησάμενος μηδ’ ἄλλο τι τεχνήσαιτο,speech
ὃς κεῖνον τελαμῶνα ἑῇ ἐγκάτθετο τέχνῃ,speech
ἔγνω δ’ αὖτ’ ἔμ’ ἐκεῖνος ἐπεὶ ἴδεν ὀφθαλμοῖσιν,speech
καί μ’ ὀλοφυρόμενος ἔπεα πτερόεντα προσηύδα,speech
διογενὲς Λαερτιάδη πολυμήχαν’ Ὀδυσσεῦ,speech
ἆ δείλ’ ἦ τινὰ καὶ σὺ κακὸν μόρον ἡγηλάζεις,speech
ὅν περ ἐγὼν ὀχέεσκον ὑπ’ αὐγὰς ἠελίοιο,speech
Ζηνὸς μὲν πάϊς ἦα Κρονίονος αὐτὰρ ὀιζὺν,speech
εἶχον ἀπειρεσίην μάλα γὰρ πολὺ χείρονι φωτὶ,speech
δεδμήμην ὁ δέ μοι χαλεποὺς ἐπετέλλετ’ ἀέθλους,speech
καί ποτέ μ’ ἐνθάδ’ ἔπεμψε κύν’ ἄξοντ’ οὐ γὰρ ἔτ’ ἄλλον,speech
φράζετο τοῦδέ γέ μοι κρατερώτερον εἶναι ἄεθλον,speech
τὸν μὲν ἐγὼν ἀνένεικα καὶ ἤγαγον ἐξ Ἀίδαο,speech
Ἑρμείας δέ μ’ ἔπεμψεν ἰδὲ γλαυκῶπις Ἀθήνη,speech
ὣς εἰπὼν ὁ μὲν αὖτις ἔβη δόμον Ἄϊδος εἴσω,speech
αὐτὰρ ἐγὼν αὐτοῦ μένον ἔμπεδον εἴ τις ἔτ’ ἔλθοι,speech
ἀνδρῶν ἡρώων οἳ δὴ τὸ πρόσθεν ὄλοντο,speech
καί νύ κ’ ἔτι προτέρους ἴδον ἀνέρας οὓς ἔθελόν περ,speech
Θησέα Πειρίθοόν τε θεῶν ἐρικυδέα τέκνα,speech
ἀλλὰ πρὶν ἐπὶ ἔθνε’ ἀγείρετο μυρία νεκρῶν,speech
ἠχῇ θεσπεσίῃ ἐμὲ δὲ χλωρὸν δέος ᾕρει,speech
μή μοι Γοργείην κεφαλὴν δεινοῖο πελώρου,speech
ἐξ Ἀίδεω πέμψειεν ἀγαυὴ Περσεφόνεια,speech
αὐτίκ’ ἔπειτ’ ἐπὶ νῆα κιὼν ἐκέλευον ἑταίρους,speech
αὐτούς τ’ ἀμβαίνειν ἀνά τε πρυμνήσια λῦσαι,speech
οἱ δ’ αἶψ’ εἴσβαινον καὶ ἐπὶ κληῖσι καθῖζον,speech
τὴν δὲ κατ’ Ὠκεανὸν ποταμὸν φέρε κῦμα ῥόοιο,speech
πρῶτα μὲν εἰρεσίῃ μετέπειτα δὲ κάλλιμος οὖρος,speech
αὐτὰρ ἐπεὶ ποταμοῖο λίπεν ῥόον Ὠκεανοῖο,speech
νηῦς ἀπὸ δ’ ἵκετο κῦμα θαλάσσης εὐρυπόροιο,speech
νῆσόν τ’ Αἰαίην ὅθι τ’ Ἠοῦς ἠριγενείης,speech
οἰκία καὶ χοροί εἰσι καὶ ἀντολαὶ Ἠελίοιο,speech
νῆα μὲν ἔνθ’ ἐλθόντες ἐκέλσαμεν ἐν ψαμάθοισιν,speech
ἐκ δὲ καὶ αὐτοὶ βῆμεν ἐπὶ ῥηγμῖνι θαλάσσης,speech
ἔνθα δ’ ἀποβρίξαντες ἐμείναμεν Ἠῶ δῖαν,speech
ἦμος δ’ ἠριγένεια φάνη ῥοδοδάκτυλος Ἠώς,speech
δὴ τότ’ ἐγὼν ἑτάρους προΐειν ἐς δώματα Κίρκης,speech
οἰσέμεναι νεκρόν Ἐλπήνορα τεθνηῶτα,speech
φιτροὺς δ’ αἶψα ταμόντες ὅθ’ ἀκροτάτη πρόεχ’ ἀκτή,speech
θάπτομεν ἀχνύμενοι θαλερὸν κατὰ δάκρυ χέοντες,speech
αὐτὰρ ἐπεὶ νεκρός τ’ ἐκάη καὶ τεύχεα νεκροῦ,speech
τύμβον χεύαντες καὶ ἐπὶ στήλην ἐρύσαντες,speech
πήξαμεν ἀκροτάτῳ τύμβῳ ἐυῆρες ἐρετμόν,speech
ἡμεῖς μὲν τὰ ἕκαστα διείπομεν οὐδ’ ἄρα Κίρκην,speech
ἐξ Ἀίδεω ἐλθόντες ἐλήθομεν ἀλλὰ μάλ’ ὦκα,speech
ἦλθ’ ἐντυναμένη ἅμα δ’ ἀμφίπολοι φέρον αὐτῇ,speech
σῖτον καὶ κρέα πολλὰ καὶ αἴθοπα οἶνον ἐρυθρόν,speech
ἡ δ’ ἐν μέσσῳ στᾶσα μετηύδα δῖα θεάων,speech
σχέτλιοι οἳ ζώοντες ὑπήλθετε δῶμ’ Ἀίδαο,speech
δισθανέες ὅτε τ’ ἄλλοι ἅπαξ θνῄσκουσ’ ἄνθρωποι,speech
ἀλλ’ ἄγετ’ ἐσθίετε βρώμην καὶ πίνετε οἶνον,speech
αὖθι πανημέριοι ἅμα δ’ ἠοῖ φαινομένηφι,speech
πλεύσεσθ’ αὐτὰρ ἐγὼ δείξω ὁδὸν ἠδὲ ἕκαστα,speech
σημανέω ἵνα μή τι κακορραφίῃ ἀλεγεινῇ,speech
ἢ ἁλὸς ἢ ἐπὶ γῆς ἀλγήσετε πῆμα παθόντες,speech
ὣς ἔφαθ’ ἡμῖν δ’ αὖτ’ ἐπεπείθετο θυμὸς ἀγήνωρ,speech
ὣς τότε μὲν πρόπαν ἦμαρ ἐς ἠέλιον καταδύντα,speech
ἥμεθα δαινύμενοι κρέα τ’ ἄσπετα καὶ μέθυ ἡδύ,speech
ἦμος δ’ ἠέλιος κατέδυ καὶ ἐπὶ κνέφας ἦλθεν,speech
οἱ μὲν κοιμήσαντο παρὰ πρυμνήσια νηός,speech
ἡ δ’ ἐμὲ χειρὸς ἑλοῦσα φίλων ἀπονόσφιν ἑταίρων,speech
εἷσέ τε καὶ προσέλεκτο καὶ ἐξερέεινεν ἕκαστα,speech
αὐτὰρ ἐγὼ τῇ πάντα κατὰ μοῖραν κατέλεξα,speech
καὶ τότε δή μ’ ἐπέεσσι προσηύδα πότνια Κίρκη,speech
ταῦτα μὲν οὕτω πάντα πεπείρανται σὺ δ’ ἄκουσον,speech
ὥς τοι ἐγὼν ἐρέω μνήσει δέ σε καὶ θεὸς αὐτός,speech
Σειρῆνας μὲν πρῶτον ἀφίξεαι αἵ ῥά τε πάντας,speech
ἀνθρώπους θέλγουσιν ὅτις σφεας εἰσαφίκηται,speech
ὅς τις ἀιδρείῃ πελάσῃ καὶ φθόγγον ἀκούσῃ,speech
Σειρήνων τῷ δ’ οὔ τι γυνὴ καὶ νήπια τέκνα,speech
οἴκαδε νοστήσαντι παρίσταται οὐδὲ γάνυνται,speech
ἀλλά τε Σειρῆνες λιγυρῇ θέλγουσιν ἀοιδῇ,speech
ἥμεναι ἐν λειμῶνι πολὺς δ’ ἀμφ’ ὀστεόφιν θὶς,speech
ἀνδρῶν πυθομένων περὶ δὲ ῥινοὶ μινύθουσι,speech
ἀλλὰ παρεξελάαν ἐπὶ δ’ οὔατ’ ἀλεῖψαι ἑταίρων,speech
κηρὸν δεψήσας μελιηδέα μή τις ἀκούσῃ,speech
τῶν ἄλλων ἀτὰρ αὐτὸς ἀκουέμεν αἴ κ’ ἐθέλῃσθα,speech
δησάντων σ’ ἐν νηὶ θοῇ χεῖράς τε πόδας τε,speech
ὀρθὸν ἐν ἱστοπέδῃ ἐκ δ’ αὐτοῦ πείρατ’ ἀνήφθω,speech
ὄφρα κε τερπόμενος ὄπ’ ἀκούσῃς Σειρήνοιιν,speech
εἰ δέ κε λίσσηαι ἑτάρους λῦσαί τε κελεύῃς,speech
οἱ δέ σ’ ἔτι πλεόνεσσι τότ’ ἐν δεσμοῖσι διδέντων,speech
αὐτὰρ ἐπὴν δὴ τάς γε παρὲξ ἐλάσωσιν ἑταῖροι,speech
ἔνθα τοι οὐκέτ’ ἔπειτα διηνεκέως ἀγορεύσω,speech
ὁπποτέρη δή τοι ὁδὸς ἔσσεται ἀλλὰ καὶ αὐτὸς,speech
θυμῷ βουλεύειν ἐρέω δέ τοι ἀμφοτέρωθεν,speech
ἔνθεν μὲν γὰρ πέτραι ἐπηρεφέες προτὶ δ’ αὐτὰς,speech
κῦμα μέγα ῥοχθεῖ κυανώπιδος Ἀμφιτρίτης,speech
Πλαγκτὰς δή τοι τάς γε θεοὶ μάκαρες καλέουσι,speech
τῇ μέν τ’ οὐδὲ ποτητὰ παρέρχεται οὐδὲ πέλειαι,speech
τρήρωνες ταί τ’ ἀμβροσίην Διὶ πατρὶ φέρουσιν,speech
ἀλλά τε καὶ τῶν αἰὲν ἀφαιρεῖται λὶς πέτρη,speech
ἀλλ’ ἄλλην ἐνίησι πατὴρ ἐναρίθμιον εἶναι,speech
τῇ δ’ οὔ πώ τις νηῦς φύγεν ἀνδρῶν ἥ τις ἵκηται,speech
ἀλλά θ’ ὁμοῦ πίνακάς τε νεῶν καὶ σώματα φωτῶν,speech
κύμαθ’ ἁλὸς φορέουσι πυρός τ’ ὀλοοῖο θύελλαι,speech
οἴη δὴ κείνη γε παρέπλω ποντοπόρος νηῦς,speech
Ἀργὼ πᾶσι μέλουσα παρ’ Αἰήταο πλέουσα,speech
καὶ νύ κε τὴν ἔνθ’ ὦκα βάλεν μεγάλας ποτὶ πέτρας,speech
ἀλλ’ Ἥρη παρέπεμψεν ἐπεὶ φίλος ἦεν Ἰήσων,speech
οἱ δὲ δύω σκόπελοι ὁ μὲν οὐρανὸν εὐρὺν ἱκάνει,speech
ὀξείῃ κορυφῇ νεφέλη δέ μιν ἀμφιβέβηκε,speech
κυανέη τὸ μὲν οὔ ποτ’ ἐρωεῖ οὐδέ ποτ’ αἴθρη,speech
κείνου ἔχει κορυφὴν οὔτ’ ἐν θέρει οὔτ’ ἐν ὀπώρῃ,speech
οὐδέ κεν ἀμβαίη βροτὸς ἀνὴρ οὐδ’ ἐπιβαίη,speech
οὐδ’ εἴ οἱ χεῖρές τε ἐείκοσι καὶ πόδες εἶεν,speech
πέτρη γὰρ λίς ἐστι περιξεστῇ ἐικυῖα,speech
μέσσῳ δ’ ἐν σκοπέλῳ ἔστι σπέος ἠεροειδές,speech
πρὸς ζόφον εἰς Ἔρεβος τετραμμένον ᾗ περ ἂν ὑμεῖς,speech
νῆα παρὰ γλαφυρὴν ἰθύνετε φαίδιμ’ Ὀδυσσεῦ,speech
οὐδέ κεν ἐκ νηὸς γλαφυρῆς αἰζήιος ἀνὴρ,speech
τόξῳ ὀιστεύσας κοῖλον σπέος εἰσαφίκοιτο,speech
ἔνθα δ’ ἐνὶ Σκύλλη ναίει δεινὸν λελακυῖα,speech
τῆς ἦ τοι φωνὴ μὲν ὅση σκύλακος νεογιλῆς,speech
γίγνεται αὐτὴ δ’ αὖτε πέλωρ κακόν οὐδέ κέ τίς μιν,speech
γηθήσειεν ἰδών οὐδ’ εἰ θεὸς ἀντιάσειεν,speech
τῆς ἦ τοι πόδες εἰσὶ δυώδεκα πάντες ἄωροι,speech
ἓξ δέ τέ οἱ δειραὶ περιμήκεες ἐν δὲ ἑκάστῃ,speech
σμερδαλέη κεφαλή ἐν δὲ τρίστοιχοι ὀδόντες,speech
πυκνοὶ καὶ θαμέες πλεῖοι μέλανος θανάτοιο,speech
μέσση μέν τε κατὰ σπείους κοίλοιο δέδυκεν,speech
ἔξω δ’ ἐξίσχει κεφαλὰς δεινοῖο βερέθρου,speech
αὐτοῦ δ’ ἰχθυάᾳ σκόπελον περιμαιμώωσα,speech
δελφῖνάς τε κύνας τε καὶ εἴ ποθι μεῖζον ἕλῃσι,speech
κῆτος ἃ μυρία βόσκει ἀγάστονος Ἀμφιτρίτη,speech
τῇ δ’ οὔ πώ ποτε ναῦται ἀκήριοι εὐχετόωνται,speech
παρφυγέειν σὺν νηί φέρει δέ τε κρατὶ ἑκάστῳ,speech
φῶτ’ ἐξαρπάξασα νεὸς κυανοπρῴροιο,speech
τὸν δ’ ἕτερον σκόπελον χθαμαλώτερον ὄψει Ὀδυσσεῦ,speech
πλησίον ἀλλήλων καί κεν διοϊστεύσειας,speech
τῷ δ’ ἐν ἐρινεὸς ἔστι μέγας φύλλοισι τεθηλώς,speech
τῷ δ’ ὑπὸ δῖα Χάρυβδις ἀναρροιβδεῖ μέλαν ὕδωρ,speech
τρὶς μὲν γάρ τ’ ἀνίησιν ἐπ’ ἤματι τρὶς δ’ ἀναροιβδεῖ,speech
δεινόν μὴ σύ γε κεῖθι τύχοις ὅτε ῥοιβδήσειεν,speech
οὐ γάρ κεν ῥύσαιτό σ’ ὑπὲκ κακοῦ οὐδ’ ἐνοσίχθων,speech
ἀλλὰ μάλα Σκύλλης σκοπέλῳ πεπλημένος ὦκα,speech
νῆα παρὲξ ἐλάαν ἐπεὶ ἦ πολὺ φέρτερόν ἐστιν,speech
ἓξ ἑτάρους ἐν νηὶ ποθήμεναι ἢ ἅμα πάντας,speech
ὣς ἔφατ’ αὐτὰρ ἐγώ μιν ἀμειβόμενος προσέειπον,speech
εἰ δ’ ἄγε δή μοι τοῦτο θεά νημερτὲς ἐνίσπες,speech
εἴ πως τὴν ὀλοὴν μὲν ὑπεκπροφύγοιμι Χάρυβδιν,speech
τὴν δέ κ’ ἀμυναίμην ὅτε μοι σίνοιτό γ’ ἑταίρους,speech
ὣς ἐφάμην ἡ δ’ αὐτίκ’ ἀμείβετο δῖα θεάων,speech
σχέτλιε καὶ δὴ αὖ τοι πολεμήια ἔργα μέμηλε,speech
καὶ πόνος οὐδὲ θεοῖσιν ὑπείξεαι ἀθανάτοισιν,speech
ἡ δέ τοι οὐ θνητή ἀλλ’ ἀθάνατον κακόν ἐστι,speech
δεινόν τ’ ἀργαλέον τε καὶ ἄγριον οὐδὲ μαχητόν,speech
οὐδέ τις ἔστ’ ἀλκή φυγέειν κάρτιστον ἀπ’ αὐτῆς,speech
ἢν γὰρ δηθύνῃσθα κορυσσόμενος παρὰ πέτρῃ,speech
δείδω μή σ’ ἐξαῦτις ἐφορμηθεῖσα κίχῃσι,speech
τόσσῃσιν κεφαλῇσι τόσους δ’ ἐκ φῶτας ἕληται,speech
ἀλλὰ μάλα σφοδρῶς ἐλάαν βωστρεῖν δὲ Κράταιιν,speech
μητέρα τῆς Σκύλλης ἥ μιν τέκε πῆμα βροτοῖσιν,speech
ἥ μιν ἔπειτ’ ἀποπαύσει ἐς ὕστερον ὁρμηθῆναι,speech
Θρινακίην δ’ ἐς νῆσον ἀφίξεαι ἔνθα δὲ πολλαὶ,speech
βόσκοντ’ Ἠελίοιο βόες καὶ ἴφια μῆλα,speech
ἑπτὰ βοῶν ἀγέλαι τόσα δ’ οἰῶν πώεα καλά,speech
πεντήκοντα δ’ ἕκαστα γόνος δ’ οὐ γίγνεται αὐτῶν,speech
οὐδέ ποτε φθινύθουσι θεαὶ δ’ ἐπιποιμένες εἰσίν,speech
νύμφαι ἐυπλόκαμοι Φαέθουσά τε Λαμπετίη τε,speech
ἃς τέκεν Ἠελίῳ Ὑπερίονι δῖα Νέαιρα,speech
τὰς μὲν ἄρα θρέψασα τεκοῦσά τε πότνια μήτηρ,speech
Θρινακίην ἐς νῆσον ἀπῴκισε τηλόθι ναίειν,speech
μῆλα φυλασσέμεναι πατρώια καὶ ἕλικας βοῦς,speech
τὰς εἰ μέν κ’ ἀσινέας ἐάᾳς νόστου τε μέδηαι,speech
ἦ τ’ ἂν ἔτ’ εἰς Ἰθάκην κακά περ πάσχοντες ἵκοισθε,speech
εἰ δέ κε σίνηαι τότε τοι τεκμαίρομ’ ὄλεθρον,speech
νηί τε καὶ ἑτάροις αὐτὸς δ’ εἴ πέρ κεν ἀλύξῃς,speech
ὀψὲ κακῶς νεῖαι ὀλέσας ἄπο πάντας ἑταίρους,speech
ὣς ἔφατ’ αὐτίκα δὲ χρυσόθρονος ἤλυθεν Ἠώς,speech
ἡ μὲν ἔπειτ’ ἀνὰ νῆσον ἀπέστιχε δῖα θεάων,speech
αὐτὰρ ἐγὼν ἐπὶ νῆα κιὼν ὤτρυνον ἑταίρους,speech
αὐτούς τ’ ἀμβαίνειν ἀνά τε πρυμνήσια λῦσαι,speech
οἱ δ’ αἶψ’ εἴσβαινον καὶ ἐπὶ κληῖσι καθῖζον,speech
ἑξῆς δ’ ἑζόμενοι πολιὴν ἅλα τύπτον ἐρετμοῖς,speech
ἡμῖν δ’ αὖ κατόπισθε νεὸς κυανοπρῴροιο,speech
ἴκμενον οὖρον ἵει πλησίστιον ἐσθλὸν ἑταῖρον,speech
Κίρκη ἐυπλόκαμος δεινὴ θεὸς αὐδήεσσα,speech
αὐτίκα δ’ ὅπλα ἕκαστα πονησάμενοι κατὰ νῆα,speech
ἥμεθα τὴν δ’ ἄνεμός τε κυβερνήτης τ’ ἴθυνε,speech
δὴ τότ’ ἐγὼν ἑτάροισι μετηύδων ἀχνύμενος κῆρ,speech
ὦ φίλοι οὐ γὰρ χρὴ ἕνα ἴδμεναι οὐδὲ δύ’ οἴους,speech
θέσφαθ’ ἅ μοι Κίρκη μυθήσατο δῖα θεάων,speech
ἀλλ’ ἐρέω μὲν ἐγών ἵνα εἰδότες ἤ κε θάνωμεν,speech
ἤ κεν ἀλευάμενοι θάνατον καὶ κῆρα φύγοιμεν,speech
Σειρήνων μὲν πρῶτον ἀνώγει θεσπεσιάων,speech
φθόγγον ἀλεύασθαι καὶ λειμῶν’ ἀνθεμόεντα,speech
οἶον ἔμ’ ἠνώγει ὄπ’ ἀκουέμεν ἀλλά με δεσμῷ,speech
δήσατ’ ἐν ἀργαλέῳ ὄφρ’ ἔμπεδον αὐτόθι μίμνω,speech
ὀρθὸν ἐν ἱστοπέδῃ ἐκ δ’ αὐτοῦ πείρατ’ ἀνήφθω,speech
εἰ δέ κε λίσσωμαι ὑμέας λῦσαί τε κελεύω,speech
ὑμεῖς δὲ πλεόνεσσι τότ’ ἐν δεσμοῖσι πιέζειν,speech
ἦ τοι ἐγὼ τὰ ἕκαστα λέγων ἑτάροισι πίφαυσκον,speech
τόφρα δὲ καρπαλίμως ἐξίκετο νηῦς ἐυεργὴς,speech
νῆσον Σειρήνοιιν ἔπειγε γὰρ οὖρος ἀπήμων,speech
αὐτίκ’ ἔπειτ’ ἄνεμος μὲν ἐπαύσατο ἠδὲ γαλήνη,speech
ἔπλετο νηνεμίη κοίμησε δὲ κύματα δαίμων,speech
ἀνστάντες δ’ ἕταροι νεὸς ἱστία μηρύσαντο,speech
καὶ τὰ μὲν ἐν νηὶ γλαφυρῇ θέσαν οἱ δ’ ἐπ’ ἐρετμὰ,speech
ἑζόμενοι λεύκαινον ὕδωρ ξεστῇς ἐλάτῃσιν,speech
αὐτὰρ ἐγὼ κηροῖο μέγαν τροχὸν ὀξέι χαλκῷ,speech
τυτθὰ διατμήξας χερσὶ στιβαρῇσι πίεζον,speech
αἶψα δ’ ἰαίνετο κηρός ἐπεὶ κέλετο μεγάλη ἲς,speech
Ἠελίου τ’ αὐγὴ Ὑπεριονίδαο ἄνακτος,speech
ἑξείης δ’ ἑτάροισιν ἐπ’ οὔατα πᾶσιν ἄλειψα,speech
οἱ δ’ ἐν νηί μ’ ἔδησαν ὁμοῦ χεῖράς τε πόδας τε,speech
ὀρθὸν ἐν ἱστοπέδῃ ἐκ δ’ αὐτοῦ πείρατ’ ἀνῆπτον,speech
αὐτοὶ δ’ ἑζόμενοι πολιὴν ἅλα τύπτον ἐρετμοῖς,speech
ἀλλ’ ὅτε τόσσον ἀπῆμεν ὅσον τε γέγωνε βοήσας,speech
ῥίμφα διώκοντες τὰς δ’ οὐ λάθεν ὠκύαλος νηῦς,speech
ἐγγύθεν ὀρνυμένη λιγυρὴν δ’ ἔντυνον ἀοιδήν,speech
δεῦρ’ ἄγ’ ἰών πολύαιν’ Ὀδυσεῦ μέγα κῦδος Ἀχαιῶν,speech
νῆα κατάστησον ἵνα νωιτέρην ὄπ ἀκούσῃς,speech
οὐ γάρ πώ τις τῇδε παρήλασε νηὶ μελαίνῃ,speech
πρίν γ’ ἡμέων μελίγηρυν ἀπὸ στομάτων ὄπ’ ἀκοῦσαι,speech
ἀλλ’ ὅ γε τερψάμενος νεῖται καὶ πλείονα εἰδώς,speech
ἴδμεν γάρ τοι πάνθ’ ὅσ’ ἐνὶ Τροίῃ εὐρείῃ,speech
