text,register
ὀΐεται ὥς περ ἂν εἴη,speech
οὐ γάρ πού τινες ὧδε καταθνητῶν ἀνθρώπων ἀνέρες ὑβρίζοντες ἀτάσθαλα μηχανόωνται,speech
ἡ μὲν ἄρ’ ὣς ἀγόρευεν ὁ δ’ ᾤχετο δῖος ὑφορβὸς μνηστήρων ἐς ὅμιλον ἐπεὶ διεπέφραδε πάντα,narrative
αἶψα δὲ Τηλέμαχον ἔπεα πτερόεντα προσηύδα ἄγχι σχὼν κεφαλήν ἵνα μὴ πευθοίαθ’ οἱ ἄλλοι,narrative
ὦ φίλ’ ἐγὼ μὲν ἄπειμι σύας καὶ κεῖνα φυλάξων σὸν καὶ ἐμὸν βίοτον,speech
σοὶ δ’ ἐνθάδε πάντα μελόντων,speech
αὐτὸν μέν σε πρῶτα σάω καὶ φράζεο θυμῷ μή τι πάθῃς,speech
πολλοὶ δὲ κακὰ φρονέουσιν Ἀχαιῶν τοὺς Ζεὺς ἐξολέσειε πρὶν ἡμῖν πῆμα γενέσθαι,speech
τὸν δ’ αὖ Τηλέμαχος πεπνυμένος ἀντίον ηὔδα,narrative
ἔσσεται οὕτως ἄττα,speech
σὺ δ’ ἔρχεο δειελιήσας,speech
ἠῶθεν δ’ ἰέναι καὶ ἄγειν ἱερήϊα καλά,speech
αὐτὰρ ἐμοὶ τάδε πάντα καὶ ἀθανάτοισι μελήσει,speech
ὣς φάθ’ ὁ δ’ αὖτις ἄρ’ ἕζετ’ ἐϋξέστου ἐπὶ δίφρου πλησάμενος δ’ ἄρα θυμὸν ἐδητύος ἠδὲ ποτῆτος βῆ ῥ’ ἴμεναι μεθ’ ὕας λίπε δ’ ἕρκεά τε μέγαρόν τε πλεῖον δαιτυμόνων,narrative
οἱ δ’ ὀρχηστυῖ καὶ ἀοιδῇ τέρποντ’,narrative
ἤδη γὰρ καὶ ἐπήλυθε δείελον ἦμαρ,narrative
ἦλθε δ’ ἐπὶ πτωχὸς πανδήμιος ὃς κατὰ ἄστυ πτωχεύεσκ’ Ἰθάκης μετὰ δ’ ἔπρεπε γαστέρι μάργῃ ἀζηχὲς φαγέμεν καὶ πιέμεν,narrative
οὐδέ οἱ ἦν ἲς οὐδὲ βίη εἶδος δὲ μάλα μέγας ἦν ὁράασθαι,narrative
Ἀρναῖος δ’ ὄνομ’ ἔσκε,narrative
τὸ γὰρ θέτο πότνια μήτηρ ἐκ γενετῆς,narrative
Ἶρον δὲ νέοι κίκλησκον ἅπαντες οὕνεκ’ ἀπαγγέλλεσκε κιών ὅτε πού τις ἀνώγοι,narrative
ὅς ῥ’ ἐλθὼν Ὀδυσῆα διώκετο οἷο δόμοιο καί μιν νεικείων ἔπεα πτερόεντα προσηύδα,narrative
εἶκε γέρον προθύρου μὴ δὴ τάχα καὶ ποδὸς ἕλκῃ,speech
οὐκ ἀΐεις ὅτι δή μοι ἐπιλλίζουσιν ἅπαντες ἑλκέμεναι δὲ κέλονται,speech
ἐγὼ δ’ αἰσχύνομαι ἔμπης,speech
ἀλλ’ ἄνα μὴ τάχα νῶϊν ἔρις καὶ χερσὶ γένηται,speech
τὸν δ’ ἄρ’ ὑπόδρα ἰδὼν προσέφη πολύμητις Ὀδυσσεύς,narrative
δαιμόνι’ οὔτε τί σε ῥέζω κακὸν οὔτ’ ἀγορεύω οὔτε τινὰ φθονέω δόμεναι καὶ πόλλ’ ἀνελόντα,speech
οὐδὸς δ’ ἀμφοτέρους ὅδε χείσεται οὐδέ τί σε χρὴ ἀλλοτρίων φθονέειν,speech
δοκέεις δέ μοι εἶναι ἀλήτης ὥς περ ἐγών ὄλβον δὲ θεοὶ μέλλουσιν ὀπάζειν,speech
χερσὶ δὲ μή τι λίην προκαλίζεο μή με χολώσῃς μή σε γέρων περ ἐὼν στῆθος καὶ χείλεα φύρσω αἵματος,speech
ἡσυχίη δ’ ἂν ἐμοὶ καὶ μᾶλλον ἔτ’ εἴη αὔριον,speech
οὐ μὲν γάρ τί σ’ ὑποστρέψεσθαι ὀΐω δεύτερον ἐς μέγαρον Λαερτιάδεω Ὀδυσῆος,speech
τὸν δὲ χολωσάμενος προσεφώνεεν Ἶρος ἀλήτης,narrative
ὢ πόποι ὡς ὁ μολοβρὸς ἐπιτροχάδην ἀγορεύει γρηῒ καμινοῖ ἶσος,speech
ὃν ἂν κακὰ μητισαίμην κόπτων ἀμφοτέρῃσι χαμαὶ δέ κε πάντας ὀδόντας γναθμῶν ἐξελάσαιμι συὸς ὣς ληϊβοτείρης,speech
ζῶσαι νῦν ἵνα πάντες ἐπιγνώωσι καὶ οἵδε μαρναμένους,speech
πῶς δ’ ἂν σὺ νεωτέρῳ ἀνδρὶ μάχοιο,speech
ὣς οἱ μὲν προπάροιθε θυράων ὑψηλάων οὐδοῦ ἔπι ξεστοῦ πανθυμαδὸν ὀκριόωντο,narrative
τοῖϊν δὲ ξυνέηχ’ ἱερὸν μένος Ἀντινόοιο ἡδὺ δ’ ἄρ’ ἐκγελάσας μετεφώνει μνηστήρεσσιν,narrative
ὦ φίλοι οὐ μέν πώ τι πάρος τοιοῦτον ἐτύχθη οἵην τερπωλὴν θεὸς ἤγαγεν ἐς τόδε δῶμα,speech
ὁ ξεῖνός τε καὶ Ἶρος ἐρίζετον ἀλλήλοιϊν χερσὶ μαχέσσασθαι,speech
ἀλλὰ ξυνελάσσομεν ὦκα,speech
ὣς ἔφαθ’ οἱ δ’ ἄρα πάντες ἀνήϊξαν γελόωντες ἀμφὶ δ’ ἄρα πτωχοὺς κακοείμονας ἠγερέθοντο,narrative
τοῖσιν δ’ Ἀντίνοος μετέφη Εὐπείθεος υἱός,narrative
κέκλυτέ μευ μνηστῆρες ἀγήνορες ὄφρα τι εἴπω,speech
γαστέρες αἵδ’ αἰγῶν κέατ’ ἐν πυρί τὰς ἐπὶ δόρπῳ κατθέμεθα κνίσης τε καὶ αἵματος ἐμπλήσαντες,speech
ὁππότερος δέ κε νικήσῃ κρείσσων τε γένηται τάων ἥν κ’ ἐθέλῃσιν ἀναστὰς αὐτὸς ἑλέσθω,speech
αἰεὶ αὖθ’ ἡμῖν μεταδαίσεται οὐδέ τιν’ ἄλλον πτωχὸν ἔσω μίσγεσθαι ἐάσομεν αἰτήσοντα,speech
ὣς ἔφατ’ Ἀντίνοος τοῖσιν δ’ ἐπιήνδανε μῦθος,narrative
τοῖς δὲ δολοφρονέων μετέφη πολύμητις Ὀδυσσεύς,narrative
ὦ φίλοι οὔ πως ἔστι νεωτέρῳ ἀνδρὶ μάχεσθαι ἄνδρα γέροντα δύῃ ἀρημένον,speech
ἀλλά με γαστὴρ ὀτρύνει κακοεργός ἵνα πληγῇσι δαμείω,speech
ἀλλ’ ἄγε νῦν μοι πάντες ὀμόσσατε καρτερὸν ὅρκον μή τις ἐπ’ Ἴρῳ ἦρα φέρων ἐμὲ χειρὶ βαρείῃ πλήξῃ ἀτασθάλλων τούτῳ δέ με ἶφι δαμάσσῃ,speech
ὣς ἔφαθ’ οἱ δ’ ἄρα πάντες ἀπώμνυον ὡς ἐκέλευεν,narrative
αὐτὰρ ἐπεί ῥ’ ὄμοσάν τε τελεύτησάν τε τὸν ὅρκον τοῖς δ’ αὖτις μετέειφ’ ἱερὴ ἲς Τηλεμάχοιο,narrative
ξεῖν’ εἴ σ’ ὀτρύνει κραδίη καὶ θυμὸς ἀγήνωρ τοῦτον ἀλέξασθαι τῶν δ’ ἄλλων μή τιν’ Ἀχαιῶν δείδιθ’ ἐπεὶ πλεόνεσσι μαχήσεται ὅς κέ σε θείνῃ,speech
ξεινοδόκος μὲν ἐγών ἐπὶ δ’ αἰνεῖτον βασιλῆες Ἀντίνοός τε καὶ Εὐρύμαχος πεπνυμένω ἄμφω,speech
ὣς ἔφαθ’ οἱ δ’ ἄρα πάντες ἐπῄνεον,narrative
αὐτὰρ Ὀδυσσεὺς ζώσατο μὲν ῥάκεσιν περὶ μήδεα φαῖνε δὲ μηροὺς καλούς τε μεγάλους τε φάνεν δέ οἱ εὐρέες ὦμοι στήθεά τε στιβαροί τε βραχίονες,narrative
αὐτὰρ Ἀθήνη ἄγχι παρισταμένη μέλε’ ἤλδανε ποιμένι λαῶν,narrative
μνηστῆρες δ’ ἄρα πάντες ὑπερφιάλως ἀγάσαντο,narrative
ὧδε δέ τις εἴπεσκεν ἰδὼν ἐς πλησίον ἄλλον,narrative
ἦ τάχα Ἶρος Ἄϊρος ἐπίσπαστον κακὸν ἕξει οἵην ἐκ ῥακέων ὁ γέρων ἐπιγουνίδα φαίνει,speech
ὣς ἄρ’ ἔφαν Ἴρῳ δὲ κακῶς ὠρίνετο θυμός,narrative
ἀλλὰ καὶ ὣς δρηστῆρες ἄγον ζώσαντες ἀνάγκῃ δειδιότα,narrative
σάρκες δὲ περιτρομέοντο μέλεσσιν,narrative
Ἀντίνοος δ’ ἐνένιπεν ἔπος τ’ ἔφατ’ ἔκ τ’ ὀνόμαζεν,narrative
νῦν μὲν μήτ’ εἴης βουγάϊε μήτε γένοιο εἰ δὴ τοῦτόν γε τρομέεις καὶ δείδιας αἰνῶς ἄνδρα γέροντα δύῃ ἀρημένον ἥ μιν ἱκάνει,speech
ἀλλ’ ἔκ τοι ἐρέω τὸ δὲ καὶ τετελεσμένον ἔσται,speech
αἴ κέν σ’ οὗτος νικήσῃ κρείσσων τε γένηται πέμψω σ’ ἤπειρόνδε βαλὼν ἐν νηὶ μελαίνῃ εἰς Ἔχετον βασιλῆα βροτῶν δηλήμονα πάντων ὅς κ’ ἀπὸ ῥῖνα τάμῃσι καὶ οὔατα νηλέϊ χαλκῷ μήδεά τ’ ἐξερύσας δώῃ κυσὶν ὠμὰ δάσασθαι,speech
ὣς φάτο τῷ δ’ ἔτι μᾶλλον ὑπὸ τρόμος ἔλλαβε γυῖα,narrative
ἐς μέσσον δ’ ἄναγον,narrative
τὼ δ’ ἄμφω χεῖρας ἀνέσχον,narrative
δὴ τότε μερμήριξε πολύτλας δῖος Ὀδυσσεὺς ἢ ἐλάσει’ ὥς μιν ψυχὴ λίποι αὖθι πεσόντα ἦέ μιν ἦκ’ ἐλάσειε τανύσσειέν τ’ ἐπὶ γαίῃ,narrative
ὧδε δέ οἱ φρονέοντι δοάσσατο κέρδιον εἶναι ἦκ’ ἐλάσαι ἵνα μή μιν ἐπιφρασσαίατ’ Ἀχαιοί,narrative
δὴ τότ’ ἀνασχομένω ὁ μὲν ἤλασε δεξιὸν ὦμον Ἶρος ὁ δ’ αὐχέν’ ἔλασσεν ὑπ’ οὔατος ὀστέα δ’ εἴσω ἔθλασεν,narrative
αὐτίκα δ’ ἦλθε κατὰ στόμα φοίνιον αἷμα κὰδ δ’ ἔπεσ’ ἐν κονίῃσι μακών σὺν δ’ ἤλασ’ ὀδόντας λακτίζων ποσὶ γαῖαν,narrative
ἀτὰρ μνηστῆρες ἀγαυοὶ χεῖρας ἀνασχόμενοι γέλῳ ἔκθανον,narrative
αὐτὰρ Ὀδυσσεὺς ἕλκε διὲκ προθύροιο λαβὼν ποδός ὄφρ’ ἵκετ’ αὐλήν αἰθούσης τε θύρας,narrative
καί μιν ποτὶ ἑρκίον αὐλῆς εἷσεν ἀνακλίνας,narrative
σκῆπτρον δέ οἱ ἔμβαλε χειρί καί μιν φωνήσας ἔπεα πτερόεντα προσηύδα,narrative
ἐνταυθοῖ νῦν ἧσο σύας τε κύνας τ’ ἀπερύκων μηδὲ σύ γε ξείνων καὶ πτωχῶν κοίρανος εἶναι λυγρὸς ἐών μή πού τι κακὸν καὶ μεῖζον ἐπαύρῃ,speech
ἦ ῥα καὶ ἀμφ’ ὤμοισιν ἀεικέα βάλλετο πήρην πυκνὰ ῥωγαλέην,narrative
ἐν δὲ στρόφος ἦεν ἀορτήρ,narrative
ἂψ δ’ ὅ γ’ ἐπ’ οὐδὸν ἰὼν κατ’ ἄρ’ ἕζετο,narrative
τοὶ δ’ ἴσαν εἴσω ἡδὺ γελώοντες καὶ δεικανόωντ’ ἐπέεσσι,narrative
Ζεύς τοι δοίη ξεῖνε καὶ ἀθάνατοι θεοὶ ἄλλοι ὅττι μάλιστ’ ἐθέλεις καί τοι φίλον ἔπλετο θυμῷ ὃς τοῦτον τὸν ἄναλτον ἀλητεύειν ἀπέπαυσας ἐν δήμῳ,speech
τάχα γάρ μιν ἀνάξομεν ἤπειρόνδε εἰς Ἔχετον βασιλῆα βροτῶν δηλήμονα πάντων,speech
ὣς ἄρ’ ἔφαν χαῖρεν δὲ κλεηδόνι δῖος Ὀδυσσεύς,narrative
Ἀντίνοος δ’ ἄρα οἱ μεγάλην παρὰ γαστέρα θῆκεν ἐμπλείην κνίσης τε καὶ αἵματος,narrative
Ἀμφίνομος δὲ ἄρτους ἐκ κανέοιο δύω παρέθηκεν ἀείρας καὶ δέπαϊ χρυσέῳ δειδίσκετο φώνησέν τε,narrative
χαῖρε πάτερ ὦ ξεῖνε γένοιτό τοι ἔς περ ὀπίσσω ὄλβος,speech
ἀτὰρ μὲν νῦν γε κακοῖς ἔχεαι πολέεσσι,speech
τὸν δ’ ἀπαμειβόμενος προσέφη πολύμητις Ὀδυσσεύς,narrative
Ἀμφίνομ’ ἦ μάλα μοι δοκέεις πεπνυμένος εἶναι,speech
τοίου γὰρ καὶ πατρός ἐπεὶ κλέος ἐσθλὸν ἄκουον Νῖσον Δουλιχιῆα ἐΰν τ’ ἔμεν ἀφνειόν τε,speech
τοῦ σ’ ἔκ φασι γενέσθαι ἐπητῇ δ’ ἀνδρὶ ἔοικας,speech
τοὔνεκά τοι ἐρέω σὺ δὲ σύνθεο καί μευ ἄκουσον,speech
οὐδὲν ἀκιδνότερον γαῖα τρέφει ἀνθρώποιο πάντων ὅσσα τε γαῖαν ἔπι πνείει τε καὶ ἕρπει,speech
οὐ μὲν γάρ ποτέ φησι κακὸν πείσεσθαι ὀπίσσω ὄφρ’ ἀρετὴν παρέχωσι θεοὶ καὶ γούνατ’ ὀρώρῃ,speech
ἀλλ’ ὅτε δὴ καὶ λυγρὰ θεοὶ μάκαρες τελέσωσι καὶ τὰ φέρει ἀεκαζόμενος τετληότι θυμῷ,speech
τοῖος γὰρ νόος ἐστὶν ἐπιχθονίων ἀνθρώπων οἷον ἐπ’ ἦμαρ ἄγησι πατὴρ ἀνδρῶν τε θεῶν τε,speech
καὶ γὰρ ἐγώ ποτ’ ἔμελλον ἐν ἀνδράσιν ὄλβιος εἶναι πολλὰ δ’ ἀτάσθαλ’ ἔρεξα βίῃ καὶ κάρτεϊ εἴκων πατρί τ’ ἐμῷ πίσυνος καὶ ἐμοῖσι κασιγνήτοισι,speech
τῷ μή τίς ποτε πάμπαν ἀνὴρ ἀθεμίστιος εἴη ἀλλ’ ὅ γε σιγῇ δῶρα θεῶν ἔχοι ὅττι διδοῖεν,speech
οἷ’ ὁρόω μνηστῆρας ἀτάσθαλα μηχανόωντας κτήματα κείροντας καὶ ἀτιμάζοντας ἄκοιτιν ἀνδρός ὃν οὐκέτι φημὶ φίλων καὶ πατρίδος αἴης δηρὸν ἀπέσσεσθαι,speech
μάλα δὲ σχεδόν,speech
ἀλλά σε δαίμων οἴκαδ’ ὑπεξαγάγοι μηδ’ ἀντιάσειας ἐκείνῳ ὁππότε νοστήσειε φίλην ἐς πατρίδα γαῖαν,speech
οὐ γὰρ ἀναιμωτί γε διακρινέεσθαι ὀΐω μνηστῆρας καὶ κεῖνον ἐπεί κε μέλαθρον ὑπέλθῃ,speech
ὣς φάτο καὶ σπείσας ἔπιεν μελιηδέα οἶνον ἂψ δ’ ἐν χερσὶν ἔθηκε δέπας κοσμήτορι λαῶν,narrative
αὐτὰρ ὁ βῆ διὰ δῶμα φίλον τετιημένος ἦτορ νευστάζων κεφαλῇ,narrative
δὴ γὰρ κακὸν ὄσσετο θυμός,narrative
ἀλλ’ οὐδ’ ὣς φύγε κῆρα,narrative
πέδησε δὲ καὶ τὸν Ἀθήνη Τηλεμάχου ὑπὸ χερσὶ καὶ ἔγχεϊ ἶφι δαμῆναι,narrative
ἂψ δ’ αὖτις κατ’ ἄρ’ ἕζετ’ ἐπὶ θρόνου ἔνθεν ἀνέστη,narrative
τῇ δ’ ἄρ’ ἐπὶ φρεσὶ θῆκε θεὰ γλαυκῶπις Ἀθήνη κούρῃ Ἰκαρίοιο περίφρονι Πηνελοπείῃ μνηστήρεσσι φανῆναι ὅπως πετάσειε μάλιστα θυμὸν μνηστήρων ἰδὲ τιμήεσσα γένοιτο μᾶλλον πρὸς πόσιός τε καὶ υἱέος ἢ πάρος ἦεν,narrative
ἀχρεῖον δ’ ἐγέλασσεν ἔπος τ’ ἔφατ’ ἔκ τ’ ὀνόμαζεν,narrative
Εὐρυνόμη θυμός μοι ἐέλδεται οὔ τι πάρος γε μνηστήρεσσι φανῆναι ἀπεχθομένοισί περ ἔμπης,speech
παιδὶ δέ κεν εἴποιμι ἔπος τό κε κέρδιον εἴη μὴ πάντα μνηστῆρσιν ὑπερφιάλοισιν ὁμιλεῖν οἵ τ’ εὖ μὲν βάζουσι κακῶς δ’ ὄπιθεν φρονέουσι,speech
τὴν δ’ αὖτ’ Εὐρυνόμη ταμίη πρὸς μῦθον ἔειπεν,narrative
ναὶ δὴ ταῦτά γε πάντα τέκος κατὰ μοῖραν ἔειπες,speech
ἀλλ’ ἴθι καὶ σῷ παιδὶ ἔπος φάο μηδ’ ἐπίκευθε χρῶτ’ ἀπονιψαμένη καὶ ἐπιχρίσασα παρειάς,speech
μηδ’ οὕτω δακρύοισι πεφυρμένη ἀμφὶ πρόσωπα ἔρχευ ἐπεὶ κάκιον πενθήμεναι ἄκριτον αἰεί,speech
ἤδη μὲν γάρ τοι παῖς τηλίκος ὃν σὺ μάλιστα ἠρῶ ἀθανάτοισι γενειήσαντα ἰδέσθαι,speech
τὴν δ’ αὖτε προσέειπε περίφρων Πηνελόπεια,narrative
Εὐρυνόμη μὴ ταῦτα παραύδα κηδομένη περ χρῶτ’ ἀπονίπτεσθαι καὶ ἐπιχρίεσθαι ἀλοιφῇ,speech
ἀγλαΐην γὰρ ἐμοί γε θεοί τοὶ Ὄλυμπον ἔχουσιν ὤλεσαν ἐξ οὗ κεῖνος ἔβη κοίλῃς ἐνὶ νηυσίν,speech
ἀλλά μοι Αὐτονόην τε καὶ Ἱπποδάμειαν ἄνωχθι ἐλθέμεν ὄφρα κέ μοι παρστήετον ἐν μεγάροισιν,speech
οἴη δ’ οὐκ εἴσειμι μετ’ ἀνέρας,speech
αἰδέομαι γάρ,speech
ὣς ἄρ’ ἔφη γρηῢς δὲ διὲκ μεγάροιο βεβήκει ἀγγελέουσα γυναιξὶ καὶ ὀτρυνέουσα νέεσθαι,narrative
ἔνθ’ αὖτ’ ἄλλ’ ἐνόησε θεὰ γλαυκῶπις Ἀθήνη,narrative
κούρῃ Ἰκαρίοιο κατὰ γλυκὺν ὕπνον ἔχευεν εὗδε δ’ ἀνακλινθεῖσα λύθεν δέ οἱ ἅψεα πάντα αὐτοῦ ἐνὶ κλιντῆρι,narrative
τέως δ’ ἄρα δῖα θεάων ἄμβροτα δῶρα δίδου ἵνα μιν θησαίατ’ Ἀχαιοί,narrative
κάλλεϊ μέν οἱ πρῶτα προσώπατα καλὰ κάθηρεν ἀμβροσίῳ οἵῳ περ ἐϋστέφανος Κυθέρεια χρίεται εὖτ’ ἂν ἴῃ Χαρίτων χορὸν ἱμερόεντα,narrative
καί μιν μακροτέρην καὶ πάσσονα θῆκεν ἰδέσθαι λευκοτέρην δ’ ἄρα μιν θῆκε πριστοῦ ἐλέφαντος,narrative
ἡ μὲν ἄρ’ ὣς ἔρξασ’ ἀπεβήσετο δῖα θεάων ἦλθον δ’ ἀμφίπολοι λευκώλενοι ἐκ μεγάροιο φθόγγῳ ἐπερχόμεναι,narrative
τὴν δὲ γλυκὺς ὕπνος ἀνῆκε καί ῥ’ ἀπομόρξατο χερσὶ παρειὰς φώνησέν τε,narrative
ἦ με μάλ’ αἰνοπαθῆ μαλακὸν περὶ κῶμ’ ἐκάλυψεν,speech
αἴθε μοι ὣς μαλακὸν θάνατον πόροι Ἄρτεμις ἁγνὴ αὐτίκα νῦν ἵνα μηκέτ’ ὀδυρομένη κατὰ θυμὸν αἰῶνα φθινύθω πόσιος ποθέουσα φίλοιο παντοίην ἀρετήν ἐπεὶ ἔξοχος ἦεν Ἀχαιῶν,speech
ὣς φαμένη κατέβαιν’ ὑπερώϊα σιγαλόεντα οὐκ οἴη,narrative
ἅμα τῇ γε καὶ ἀμφίπολοι δύ’ ἕποντο,narrative
ἡ δ’ ὅτε δὴ μνηστῆρας ἀφίκετο δῖα γυναικῶν στῆ ῥα παρὰ σταθμὸν τέγεος πύκα ποιητοῖο ἄντα παρειάων σχομένη λιπαρὰ κρήδεμνα,narrative
ἀμφίπολος δ’ ἄρα οἱ κεδνὴ ἑκάτερθε παρέστη,narrative
τῶν δ’ αὐτοῦ λύτο γούνατ’ ἔρῳ δ’ ἄρα θυμὸν ἔθελχθεν πάντες δ’ ἠρήσαντο παραὶ λεχέεσσι κλιθῆναι,narrative
ἡ δ’ αὖ Τηλέμαχον προσεφώνεεν ὃν φίλον υἱόν,narrative
Τηλέμαχ’ οὐκέτι τοι φρένες ἔμπεδοι οὐδὲ νόημα,speech
παῖς ἔτ’ ἐὼν καὶ μᾶλλον ἐνὶ φρεσὶ κέρδε’ ἐνώμας,speech
νῦν δ’ ὅτε δὴ μέγας ἐσσὶ καὶ ἥβης μέτρον ἱκάνεις καί κέν τις φαίη γόνον ἔμμεναι ὀλβίου ἀνδρός ἐς μέγεθος καὶ κάλλος ὁρώμενος ἀλλότριος φώς οὐκέτι τοι φρένες εἰσὶν ἐναίσιμοι οὐδὲ νόημα,speech
οἷον δὴ τόδε ἔργον ἐνὶ μεγάροισιν ἐτύχθη ὃς τὸν ξεῖνον ἔασας ἀεικισθήμεναι οὕτως,speech
πῶς νῦν εἴ τι ξεῖνος ἐν ἡμετέροισι δόμοισιν ἥμενος ὧδε πάθοι ῥυστακτύος ἐξ ἀλεγεινῆς,speech
σοί κ’ αἶσχος λώβη τε μετ’ ἀνθρώποισι πέλοιτο,speech
τὴν δ’ αὖ Τηλέμαχος πεπνυμένος ἀντίον ηὔδα,narrative
μῆτερ ἐμή τὸ μὲν οὔ σε νεμεσσῶμαι κεχολῶσθαι,speech
αὐτὰρ ἐγὼ θυμῷ νοέω καὶ οἶδα ἕκαστα ἐσθλά τε καὶ τὰ χέρεια,speech
πάρος δ’ ἔτι νήπιος ἦα,speech
ἀλλά τοι οὐ δύναμαι πεπνυμένα πάντα νοῆσαι,speech
ἐκ γάρ με πλήσσουσι παρήμενοι ἄλλοθεν ἄλλος οἵδε κακὰ φρονέοντες ἐμοὶ δ’ οὐκ εἰσὶν ἀρωγοί,speech
οὐ μέν τοι ξείνου γε καὶ Ἴρου μῶλος ἐτύχθη μνηστήρων ἰότητι βίῃ δ’ ὅ γε φέρτερος ἦεν,speech
αἲ γάρ Ζεῦ τε πάτερ καὶ Ἀθηναίη καὶ Ἄπολλον οὕτω νῦν μνηστῆρες ἐν ἡμετέροισι δόμοισι νεύοιεν κεφαλὰς δεδμημένοι οἱ μὲν ἐν αὐλῇ οἱ δ’ ἔντοσθε δόμοιο λελῦτο δὲ γυῖα ἑκάστου ὡς νῦν Ἶρος κεῖνος ἐπ’ αὐλείῃσι θύρῃσιν ἧσται νευστάζων κεφαλῇ μεθύοντι ἐοικώς οὐδ’ ὀρθὸς στῆναι δύναται ποσὶν οὐδὲ νέεσθαι οἴκαδ’ ὅπη οἱ νόστος ἐπεὶ φίλα γυῖα λέλυνται,speech
ὣς οἱ μὲν τοιαῦτα πρὸς ἀλλήλους ἀγόρευον,narrative
Εὐρύμαχος δ’ ἐπέεσσι προσηύδα Πηνελόπειαν,narrative
κούρη Ἰκαρίοιο περίφρον Πηνελόπεια εἰ πάντες σε ἴδοιεν ἀν’ Ἴασον Ἄργος Ἀχαιοί πλέονές κε μνηστῆρες ἐν ὑμετέροισι δόμοισιν ἠῶθεν δαινύατ’ ἐπεὶ περίεσσι γυναικῶν εἶδός τε μέγεθός τε ἰδὲ φρένας ἔνδον ἐΐσας,speech
τὸν δ’ ἠμείβετ’ ἔπειτα περίφρων Πηνελόπεια,narrative
Εὐρύμαχ’ ἦ τοι ἐμὴν ἀρετὴν εἶδός τε δέμας τε ὤλεσαν ἀθάνατοι ὅτε Ἴλιον εἰσανέβαινον Ἀργεῖοι μετὰ τοῖσι δ’ ἐμὸς πόσις ᾖεν Ὀδυσσεύς,speech
εἰ κεῖνός γ’ ἐλθὼν τὸν ἐμὸν βίον ἀμφιπολεύοι μεῖζόν κε κλέος εἴη ἐμὸν καὶ κάλλιον οὕτως,speech
νῦν δ’ ἄχομαι,speech
τόσα γάρ μοι ἐπέσσευεν κακὰ δαίμων,speech
ἦ μὲν δὴ ὅτε τ’ ᾖε λιπὼν κάτα πατρίδα γαῖαν δεξιτερὴν ἐπὶ καρπῷ ἑλὼν ἐμὲ χεῖρα προσηύδα,speech
ὦ γύναι οὐ γὰρ ὀΐω ἐϋκνήμιδας Ἀχαιοὺς ἐκ Τροίης εὖ πάντας ἀπήμονας ἀπονέεσθαι,speech
καὶ γὰρ Τρῶάς φασι μαχητὰς ἔμμεναι ἄνδρας ἠμὲν ἀκοντιστὰς ἠδὲ ῥυτῆρας ὀϊστῶν ἵππων τ’ ὠκυπόδων ἐπιβήτορας οἵ κε τάχιστα ἔκριναν μέγα νεῖκος ὁμοιΐου πολέμοιο,speech
τῷ οὐκ οἶδ’ ἤ κέν μ’ ἀνέσει θεός ἦ κεν ἁλώω αὐτοῦ ἐνὶ Τροίῃ,speech
σοὶ δ’ ἐνθάδε πάντα μελόντων,speech
μεμνῆσθαι πατρὸς καὶ μητέρος ἐν μεγάροισιν ὡς νῦν ἢ ἔτι μᾶλλον ἐμεῦ ἀπονόσφιν ἐόντος,speech
αὐτὰρ ἐπὴν δὴ παῖδα γενειήσαντα ἴδηαι γήμασθ’ ᾧ κ’ ἐθέλῃσθα τεὸν κατὰ δῶμα λιποῦσα,speech
κεῖνος τὼς ἀγόρευε,speech
τὰ δὴ νῦν πάντα τελεῖται,speech
νὺξ δ’ ἔσται ὅτε δὴ στυγερὸς γάμος ἀντιβολήσει οὐλομένης ἐμέθεν τῆς τε Ζεὺς ὄλβον ἀπηύρα,speech
ἀλλὰ τόδ’ αἰνὸν ἄχος κραδίην καὶ θυμὸν ἱκάνει,speech
μνηστήρων οὐχ ἥδε δίκη τὸ πάροιθε τέτυκτο,speech
οἵ τ’ ἀγαθήν τε γυναῖκα καὶ ἀφνειοῖο θύγατρα μνηστεύειν ἐθέλωσι καὶ ἀλλήλοις ἐρίσωσιν αὐτοὶ τοί γ’ ἀπάγουσι βόας καὶ ἴφια μῆλα κούρης δαῖτα φίλοισι καὶ ἀγλαὰ δῶρα διδοῦσιν,speech
ἀλλ’ οὐκ ἀλλότριον βίοτον νήποινον ἔδουσιν,speech
ὣς φάτο γήθησεν δὲ πολύτλας δῖος Ὀδυσσεύς οὕνεκα τῶν μὲν δῶρα παρέλκετο θέλγε δὲ θυμὸν μειλιχίοις ἐπέεσσι νόος δέ οἱ ἄλλα μενοίνα,narrative
τὴν δ’ αὖτ’ Ἀντίνοος προσέφη Εὐπείθεος υἱός κούρη Ἰκαρίοιο περίφρον Πηνελόπεια δῶρα μὲν ὅς κ’ ἐθέλῃσιν Ἀχαιῶν ἐνθάδ’ ἐνεῖκαι δέξασθ’,speech
οὐ γὰρ καλὸν ἀνήνασθαι δόσιν ἐστίν,speech
